ott_id,organism_otol_kingdom,organism_otol_phylum,organism_otol_class,organism_otol_order,organism_otol_family,organism_otol_genus,organism_otol_species,organism_otol_unique_name,organism_otol_kingdom_ott_id,organism_otol_phylum_ott_id,organism_otol_class_ott_id,organism_otol_order_ott_id,organism_otol_family_ott_id,organism_otol_genus_ott_id,organism_otol_species_ott_id,domain,infrakingdom,no rank,section,subclass,subfamily,subgenus,subkingdom,suborder,subphylum,subtribe,superorder,tribe,domain_ott_id,infrakingdom_ott_id,no rank_ott_id,section_ott_id,subclass_ott_id,subfamily_ott_id,subgenus_ott_id,subkingdom_ott_id,suborder_ott_id,subphylum_ott_id,subtribe_ott_id,superorder_ott_id,tribe_ott_id,flags,rank,varietas,varietas_ott_id
447106,Archaeplastida,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Althaea,Althaea armeniaca,Althaea armeniaca,5268475.0,916750.0,99252.0,229284.0,279960.0,643496.0,447106.0,Eukaryota,,life,,,Malvoideae,,,,,,,,304358.0,,805080.0,,,469942.0,,,,,,,,[],species,,
447111,Archaeplastida,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Althaea,Althaea cannabina,Althaea cannabina,5268475.0,916750.0,99252.0,229284.0,279960.0,643496.0,447111.0,Eukaryota,,life,,,Malvoideae,,,,,,,,304358.0,,805080.0,,,469942.0,,,,,,,,[],species,,
451182,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum officinale,Taraxacum officinale,5268475.0,916750.0,99252.0,1042120.0,46248.0,524978.0,451182.0,Eukaryota,,life,,,Cichorioideae,,,,,Crepidinae,campanulids,Cichorieae,304358.0,,805080.0,,,578390.0,,,,,472091.0,596121.0,578387.0,[],species,,
463188,Archaeplastida,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Koelreuteria,Koelreuteria paniculata,Koelreuteria paniculata,5268475.0,916750.0,99252.0,229288.0,22442.0,463181.0,463188.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
464977,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Silphium,Silphium perfoliatum,Silphium perfoliatum,5268475.0,916750.0,99252.0,1042120.0,46248.0,599370.0,464977.0,Eukaryota,,life,,,Asteroideae,,,,,,campanulids,Heliantheae,304358.0,,805080.0,,,1084160.0,,,,,,596121.0,557772.0,[],species,,
465446,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Arctium,Arctium tomentosum,Arctium tomentosum,5268475.0,916750.0,99252.0,1042120.0,46248.0,465432.0,465446.0,Eukaryota,,life,,,Carduoideae,,,,,Carduinae,campanulids,Cardueae,304358.0,,805080.0,,,527107.0,,,,,627940.0,596121.0,557760.0,[],species,,
470244,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus spinosa,Prunus spinosa,5268475.0,916750.0,99252.0,208031.0,208036.0,731578.0,470244.0,Eukaryota,,life,,,Amygdaloideae,,,,,,,Amygdaleae,304358.0,,805080.0,,,731134.0,,,,,,,376842.0,['sibling_higher'],species,,
470594,Archaeplastida,Streptophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Morina,Morina longifolia,Morina longifolia,5268475.0,916750.0,99252.0,659705.0,69534.0,459103.0,470594.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
470599,Archaeplastida,Streptophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Scabiosa,Scabiosa columbaria,Scabiosa columbaria,5268475.0,916750.0,99252.0,659705.0,69534.0,965921.0,470599.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
472684,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Chamaemelum,Chamaemelum nobile,Chamaemelum nobile,5268475.0,916750.0,99252.0,1042120.0,46248.0,472682.0,472684.0,Eukaryota,,life,,,Asteroideae,,,,,Santolininae,campanulids,Anthemideae,304358.0,,805080.0,,,1084160.0,,,,,177950.0,596121.0,557765.0,[],species,,
473049,Archaeplastida,Streptophyta,Magnoliopsida,Alismatales,Araceae,Epipremnum,Epipremnum pinnatum,Epipremnum pinnatum,5268475.0,916750.0,99252.0,399481.0,481972.0,247728.0,473049.0,Eukaryota,,life,,,Pothoideae,,,,,,,Monstereae,304358.0,,805080.0,,,1085575.0,,,,,,,61088.0,[],species,,
473815,Archaeplastida,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Datura,Datura inoxia,Datura inoxia,5268475.0,916750.0,99252.0,1050255.0,473827.0,655485.0,473815.0,Eukaryota,,life,,,Solanoideae,,,,,,,Datureae,304358.0,,805080.0,,,13867.0,,,,,,,484909.0,[],species,,
473836,Archaeplastida,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum,5268475.0,916750.0,99252.0,1050255.0,473827.0,473824.0,473836.0,Eukaryota,,life,,,Solanoideae,,,,,,,Capsiceae,304358.0,,805080.0,,,13867.0,,,,,,,484910.0,[],species,,
476051,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Acanthaceae,Sanchezia,,Sanchezia,5268475.0,916750.0,99252.0,23736.0,504642.0,476051.0,,Eukaryota,,life,,,,,,,,Trichantherinae,,Ruellieae,304358.0,,805080.0,,,,,,,,7054061.0,,777110.0,[],genus,,
481970,Archaeplastida,Streptophyta,Magnoliopsida,Alismatales,Araceae,Alocasia,,Alocasia,5268475.0,916750.0,99252.0,399481.0,481972.0,481970.0,,Eukaryota,,life,,,Aroideae,,,,,,,Colocasieae,304358.0,,805080.0,,,1085574.0,,,,,,,708552.0,[],genus,,
482043,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Clinopodium,Clinopodium vulgare,Clinopodium vulgare,5268475.0,916750.0,99252.0,23736.0,544714.0,248845.0,482043.0,Eukaryota,,life,,,Nepetoideae,,,,,,,Mentheae,304358.0,,805080.0,,,394658.0,,,,,,,498490.0,['sibling_higher'],species,,
482161,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Boltonia,Boltonia asteroides,Boltonia asteroides,5268475.0,916750.0,99252.0,1042120.0,46248.0,482155.0,482161.0,Eukaryota,,life,,,Asteroideae,,,,,,campanulids,Astereae,304358.0,,805080.0,,,1084160.0,,,,,,596121.0,1084166.0,[],species,,
483908,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Helenium,Helenium autumnale,Helenium autumnale,5268475.0,916750.0,99252.0,1042120.0,46248.0,661684.0,483908.0,Eukaryota,,life,,,Asteroideae,,,,,Gaillardiinae,campanulids,Helenieae,304358.0,,805080.0,,,1084160.0,,,,,757757.0,596121.0,557770.0,[],species,,
484515,Archaeplastida,Streptophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,Epilobium montanum,Epilobium montanum,5268475.0,916750.0,99252.0,648898.0,1015483.0,139464.0,484515.0,Eukaryota,,life,,,Onagroideae,,,,,,,Epilobieae,304358.0,,805080.0,,,5740793.0,,,,,,,5747162.0,[],species,,
485528,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Agastache,Agastache rugosa,Agastache rugosa,5268475.0,916750.0,99252.0,23736.0,544714.0,414313.0,485528.0,Eukaryota,,life,,,Nepetoideae,,,,,,,Mentheae,304358.0,,805080.0,,,394658.0,,,,,,,498490.0,[],species,,
487162,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Eurybia,Eurybia macrophylla,Eurybia macrophylla,5268475.0,916750.0,99252.0,1042120.0,46248.0,551663.0,487162.0,Eukaryota,,life,,,Asteroideae,,,,,,campanulids,Astereae,304358.0,,805080.0,,,1084160.0,,,,,,596121.0,1084166.0,[],species,,
488828,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tanacetum,Tanacetum parthenium,Tanacetum parthenium,5268475.0,916750.0,99252.0,1042120.0,46248.0,1019571.0,488828.0,Eukaryota,,life,,,Asteroideae,,,,,Anthemidinae,campanulids,Anthemideae,304358.0,,805080.0,,,1084160.0,,,,,177945.0,596121.0,557765.0,['sibling_higher'],species,,
488901,Archaeplastida,Streptophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia foliosa,Begonia foliosa,5268475.0,916750.0,99252.0,11011.0,530192.0,530190.0,488901.0,Eukaryota,,life,Begonia sect. Lepsia,,,,,,,,,,304358.0,,805080.0,7054896.0,,,,,,,,,,[],species,,
488907,Archaeplastida,Streptophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia goegoensis,Begonia goegoensis,5268475.0,916750.0,99252.0,11011.0,530192.0,530190.0,488907.0,Eukaryota,,life,Begonia sect. Jackia,,,,,,,,,,304358.0,,805080.0,7054875.0,,,,,,,,,,[],species,,
488919,Archaeplastida,Streptophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia heracleifolia,Begonia heracleifolia,5268475.0,916750.0,99252.0,11011.0,530192.0,530190.0,488919.0,Eukaryota,,life,Begonia sect. Gireoudia,,,,,,,,,,304358.0,,805080.0,7054860.0,,,,,,,,,,[],species,,
489493,Archaeplastida,Streptophyta,Magnoliopsida,Myrtales,Lythraceae,,,Lythraceae,5268475.0,916750.0,99252.0,648898.0,489493.0,,,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],family,,
489636,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea calcitrapa,Centaurea calcitrapa,5268475.0,916750.0,99252.0,1042120.0,46248.0,1030541.0,489636.0,Eukaryota,,life,,,Carduoideae,,,,,Centaureinae,campanulids,Cardueae,304358.0,,805080.0,,,527107.0,,,,,627941.0,596121.0,557760.0,[],species,,
490871,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Acanthaceae,Aphelandra,Aphelandra tetragona,Aphelandra tetragona,5268475.0,916750.0,99252.0,23736.0,504642.0,497225.0,490871.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
492806,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica officinalis,Veronica officinalis,5268475.0,916750.0,99252.0,23736.0,1041309.0,507032.0,492806.0,Eukaryota,,life,,,,Veronica subgenus Veronica,,,,,,Veroniceae,304358.0,,805080.0,,,,5522032.0,,,,,,705593.0,[],species,,
493318,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Bignoniaceae,Eccremocarpus,Eccremocarpus scaber,Eccremocarpus scaber,5268475.0,916750.0,99252.0,23736.0,900321.0,493320.0,493318.0,Eukaryota,,life,,,,,,,,,,Tourrettieae,304358.0,,805080.0,,,,,,,,,,758320.0,[],species,,
494825,Archaeplastida,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum aviculare,Solanum aviculare,5268475.0,916750.0,99252.0,1050255.0,473827.0,1020645.0,494825.0,Eukaryota,,life,,,Solanoideae,,,,,,,Solaneae,304358.0,,805080.0,,,13867.0,,,,,,,1061420.0,['sibling_higher'],species,,
494831,Archaeplastida,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum nigrum,Solanum nigrum,5268475.0,916750.0,99252.0,1050255.0,473827.0,1020645.0,494831.0,Eukaryota,,life,,,Solanoideae,,,,,,,Solaneae,304358.0,,805080.0,,,13867.0,,,,,,,1061420.0,['sibling_higher'],species,,
494843,Archaeplastida,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum melongena,Solanum melongena,5268475.0,916750.0,99252.0,1050255.0,473827.0,1020645.0,494843.0,Eukaryota,,life,,,Solanoideae,,,,,,,Solaneae,304358.0,,805080.0,,,13867.0,,,,,,,1061420.0,['sibling_higher'],species,,
498475,Archaeplastida,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Foeniculum,Foeniculum vulgare,Foeniculum vulgare,5268475.0,916750.0,99252.0,372834.0,372831.0,498473.0,498475.0,Eukaryota,,life,,,Apioideae,,,Apiineae,,,campanulids,Apieae,304358.0,,805080.0,,,79260.0,,,1091578.0,,,596121.0,823075.0,[],species,,
499328,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia verticillata,Salvia verticillata,5268475.0,916750.0,99252.0,23736.0,544714.0,374096.0,499328.0,Eukaryota,,life,,,Nepetoideae,,,,,,,Mentheae,304358.0,,805080.0,,,394658.0,,,,,,,498490.0,['incertae_sedis'],species,,
506587,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Codiaeum,,Codiaeum,5268475.0,916750.0,99252.0,429482.0,914245.0,506587.0,,Eukaryota,,life,,,Crotonoideae,,,,,,,Codiaeae,304358.0,,805080.0,,,719244.0,,,,,,,1098365.0,[],genus,,
508208,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Dendrobium,Dendrobium nobile,Dendrobium nobile,5268475.0,916750.0,99252.0,557124.0,568878.0,868270.0,508208.0,Eukaryota,,life,,Petrosaviidae,Epidendroideae,,,,,Dendrobiinae,,Malaxideae,304358.0,,805080.0,,5308424.0,714629.0,,,,,406688.0,,595054.0,[],species,,
510032,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Dendrochilum,Dendrochilum cobbianum,Dendrochilum cobbianum,5268475.0,916750.0,99252.0,557124.0,568878.0,163513.0,510032.0,Eukaryota,,life,,Petrosaviidae,Epidendroideae,,,,,Coelogyninae,,Arethuseae,304358.0,,805080.0,,5308424.0,714629.0,,,,,457007.0,,457003.0,[],species,,
512973,Archaeplastida,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Brunfelsia,Brunfelsia uniflora,Brunfelsia uniflora,5268475.0,916750.0,99252.0,1050255.0,473827.0,1081686.0,512973.0,Eukaryota,,life,,,Petunioideae,,,,,,,,304358.0,,805080.0,,,13861.0,,,,,,,,[],species,,
513393,Archaeplastida,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Eleutherococcus,Eleutherococcus setchuenensis,Eleutherococcus setchuenensis,5268475.0,916750.0,99252.0,372834.0,524079.0,480791.0,513393.0,Eukaryota,,life,,,,,,Apiineae,,,campanulids,,304358.0,,805080.0,,,,,,1091578.0,,,596121.0,,[],species,,
515700,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,Lactuca sativa,Lactuca sativa,5268475.0,916750.0,99252.0,1042120.0,46248.0,515705.0,515700.0,Eukaryota,,life,,,Cichorioideae,,,,,Lactucinae,campanulids,Cichorieae,304358.0,,805080.0,,,578390.0,,,,,472092.0,596121.0,578387.0,['sibling_higher'],species,,
515712,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Helianthus,Helianthus annuus,Helianthus annuus,5268475.0,916750.0,99252.0,1042120.0,46248.0,515718.0,515712.0,Eukaryota,,life,,,Asteroideae,,,,,,campanulids,Heliantheae,304358.0,,805080.0,,,1084160.0,,,,,,596121.0,557772.0,[],species,,
516229,Archaeplastida,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Napaea,Napaea dioica,Napaea dioica,5268475.0,916750.0,99252.0,229284.0,279960.0,634793.0,516229.0,Eukaryota,,life,,,Malvoideae,,,,,,,,304358.0,,805080.0,,,469942.0,,,,,,,,[],species,,
521916,Archaeplastida,Streptophyta,Magnoliopsida,Commelinales,Commelinaceae,Geogenanthus,Geogenanthus poeppigii,Geogenanthus poeppigii,5268475.0,916750.0,99252.0,402582.0,877745.0,521915.0,521916.0,Eukaryota,,life,,Petrosaviidae,,,,,,,,,304358.0,,805080.0,,5308424.0,,,,,,,,,[],species,,
530190,Archaeplastida,Streptophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,,Begonia,5268475.0,916750.0,99252.0,11011.0,530192.0,530190.0,,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],genus,,
532022,Archaeplastida,Streptophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,Selaginella pallescens,Selaginella pallescens,5268475.0,916750.0,144795.0,144821.0,144818.0,144816.0,532022.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
532028,Archaeplastida,Streptophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,Selaginella plana,Selaginella plana,5268475.0,916750.0,144795.0,144821.0,144818.0,144816.0,532028.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
533072,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,Campanula hofmannii,Campanula hofmannii,5268475.0,916750.0,99252.0,1042120.0,1086303.0,590452.0,533072.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,['sibling_higher'],species,,
539541,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia cracca,Vicia cracca,5268475.0,916750.0,99252.0,956360.0,560323.0,539539.0,539541.0,Eukaryota,,life,,,Papilionoideae,,,,,,,Fabeae,304358.0,,805080.0,,,39538.0,,,,,,,1039844.0,[],species,,
541018,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,Solidago virgaurea,Solidago virgaurea,5268475.0,916750.0,99252.0,1042120.0,46248.0,872351.0,541018.0,Eukaryota,,life,,,Asteroideae,,,,,,campanulids,Astereae,304358.0,,805080.0,,,1084160.0,,,,,,596121.0,1084166.0,[],species,,
541023,Archaeplastida,Streptophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,Galium verum,Galium verum,5268475.0,916750.0,99252.0,524062.0,1014022.0,87436.0,541023.0,Eukaryota,,life,,,Rubioideae,,,,,,,Rubieae,304358.0,,805080.0,,,997378.0,,,,,,,521012.0,[],species,,
549269,Archaeplastida,Streptophyta,Magnoliopsida,Alismatales,Araceae,Zantedeschia,Zantedeschia aethiopica,Zantedeschia aethiopica,5268475.0,916750.0,99252.0,399481.0,481972.0,549274.0,549269.0,Eukaryota,,life,,,Philodendroideae,,,,,,,Zantedeschieae,304358.0,,805080.0,,,413471.0,,,,,,,708545.0,[],species,,
550043,Archaeplastida,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,Arabis hirsuta,Arabis hirsuta,5268475.0,916750.0,99252.0,8844.0,309271.0,35937.0,550043.0,Eukaryota,,life,,,,,,,,,,Arabideae,304358.0,,805080.0,,,,,,,,,,863078.0,[],species,,
551828,Archaeplastida,Streptophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Weigela,Weigela florida,Weigela florida,5268475.0,916750.0,99252.0,659705.0,69534.0,30739.0,551828.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
554258,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Genista,Genista germanica,Genista germanica,5268475.0,916750.0,99252.0,956360.0,560323.0,84889.0,554258.0,Eukaryota,,life,,,Papilionoideae,,,,,,,Genisteae,304358.0,,805080.0,,,39538.0,,,,,,,1090346.0,[],species,,
554266,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Laburnum,Laburnum anagyroides,Laburnum anagyroides,5268475.0,916750.0,99252.0,956360.0,560323.0,1036598.0,554266.0,Eukaryota,,life,,,Papilionoideae,,,,,,,Genisteae,304358.0,,805080.0,,,39538.0,,,,,,,1090346.0,[],species,,
557377,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Rudbeckia,Rudbeckia fulgida,Rudbeckia fulgida,5268475.0,916750.0,99252.0,1042120.0,46248.0,416971.0,557377.0,Eukaryota,,life,,,Asteroideae,,,,,,campanulids,Heliantheae,304358.0,,805080.0,,,1084160.0,,,,,,596121.0,557772.0,[],species,,
557765,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,,,Anthemideae,5268475.0,916750.0,99252.0,1042120.0,46248.0,,,Eukaryota,,life,,,Asteroideae,,,,,,campanulids,Anthemideae,304358.0,,805080.0,,,1084160.0,,,,,,596121.0,557765.0,[],tribe,,
557784,Archaeplastida,Streptophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,Gentiana septemfida,Gentiana septemfida,5268475.0,916750.0,99252.0,524062.0,816899.0,168233.0,557784.0,Eukaryota,,life,,,,,,,,Gentianinae,,Gentianeae,304358.0,,805080.0,,,,,,,,7053228.0,,707911.0,[],species,,
564922,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica raoulii,Veronica raoulii,5268475.0,916750.0,99252.0,23736.0,1041309.0,507032.0,564922.0,Eukaryota,,life,Veronica sect. Hebe,,,Pseudoveronica,,,,,,Veroniceae,304358.0,,805080.0,7053936.0,,,1015470.0,,,,,,705593.0,[],species,,
568878,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,,,Orchidaceae,5268475.0,916750.0,99252.0,557124.0,568878.0,,,Eukaryota,,life,,Petrosaviidae,,,,,,,,,304358.0,,805080.0,,5308424.0,,,,,,,,,[],family,,
568888,Archaeplastida,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Tetrastigma,Tetrastigma voinierianum,Tetrastigma voinierianum,5268475.0,916750.0,99252.0,1069308.0,329895.0,455536.0,568888.0,Eukaryota,,life,,,,,,,,,,Cayratieae,304358.0,,805080.0,,,,,,,,,,7050115.0,[],species,,
568898,Archaeplastida,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Dictamnus,Dictamnus albus,Dictamnus albus,5268475.0,916750.0,99252.0,229288.0,43847.0,945891.0,568898.0,Eukaryota,,life,,,Amyridoideae,,,,,,,,304358.0,,805080.0,,,5740848.0,,,,,,,,[],species,,
569326,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Hieracium,Hieracium eriophorum,Hieracium eriophorum,5268475.0,916750.0,99252.0,1042120.0,46248.0,23821.0,569326.0,Eukaryota,,life,,,Cichorioideae,,,,,Hieraciinae,campanulids,Cichorieae,304358.0,,805080.0,,,578390.0,,,,,119073.0,596121.0,578387.0,['sibling_higher'],species,,
570361,Archaeplastida,Streptophyta,Magnoliopsida,Ericales,Sarraceniaceae,Sarracenia,Sarracenia leucophylla,Sarracenia leucophylla,5268475.0,916750.0,99252.0,648892.0,639961.0,639943.0,570361.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
572547,Archaeplastida,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum lantana,Viburnum lantana,5268475.0,916750.0,99252.0,659705.0,757494.0,757503.0,572547.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
572894,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Asparagaceae,Chlorophytum,Chlorophytum capense,Chlorophytum capense,5268475.0,916750.0,99252.0,557124.0,17704.0,512518.0,572894.0,Eukaryota,,life,,Petrosaviidae,Agavoideae,,,,,,,,304358.0,,805080.0,,5308424.0,361629.0,,,,,,,,[],species,,
573067,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,Penstemon digitalis,Penstemon digitalis,5268475.0,916750.0,99252.0,23736.0,1041309.0,759750.0,573067.0,Eukaryota,,life,,,,,,,,,,Cheloneae,304358.0,,805080.0,,,,,,,,,,272511.0,[],species,,
574618,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Helichrysum,Helichrysum petiolare,Helichrysum petiolare,5268475.0,916750.0,99252.0,1042120.0,46248.0,968337.0,574618.0,Eukaryota,,life,,,Asteroideae,,,,,,campanulids,Gnaphalieae,304358.0,,805080.0,,,1084160.0,,,,,,596121.0,1084167.0,['sibling_higher'],species,,
575510,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,Cirsium oleraceum,Cirsium oleraceum,5268475.0,916750.0,99252.0,1042120.0,46248.0,70338.0,575510.0,Eukaryota,,life,,,Carduoideae,,,,,Carduinae,campanulids,Cardueae,304358.0,,805080.0,,,527107.0,,,,,627940.0,596121.0,557760.0,[],species,,
579421,Archaeplastida,Streptophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Cyrtomium,Cyrtomium falcatum,Cyrtomium falcatum,5268475.0,916750.0,166292.0,93178.0,340301.0,579420.0,579421.0,Eukaryota,,life,,Polypodiidae,Dryopteridoideae,,,Polypodiineae,,,,,304358.0,,805080.0,,5662210.0,7045346.0,,,680697.0,,,,,[],species,,
581830,Archaeplastida,Streptophyta,Magnoliopsida,Gentianales,Rubiaceae,Cephalanthus,Cephalanthus occidentalis,Cephalanthus occidentalis,5268475.0,916750.0,99252.0,524062.0,1014022.0,581828.0,581830.0,Eukaryota,,life,,,Cinchonoideae,,,,,,,Naucleeae,304358.0,,805080.0,,,997380.0,,,,,,,420279.0,[],species,,
584136,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Schlumbergera,,Schlumbergera,5268475.0,916750.0,99252.0,216628.0,584111.0,584136.0,,Eukaryota,,life,,,Cactoideae,,,Cactineae,,,,Rhipsalideae,304358.0,,805080.0,,,227063.0,,,33109.0,,,,801077.0,[],genus,,
585715,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus lyrata,Ficus lyrata,5268475.0,916750.0,99252.0,208031.0,84017.0,658513.0,585715.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
586783,Archaeplastida,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Aconitum,Aconitum variegatum,Aconitum variegatum,5268475.0,916750.0,99252.0,872975.0,387826.0,756111.0,586783.0,Eukaryota,,life,,,Ranunculoideae,,,,,,,Delphinieae,304358.0,,805080.0,,,5479016.0,,,,,,,5494506.0,[],species,,
587351,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Carpesium,Carpesium cernuum,Carpesium cernuum,5268475.0,916750.0,99252.0,1042120.0,46248.0,587355.0,587351.0,Eukaryota,,life,,,Asteroideae,,,,,Inulinae,campanulids,Inuleae,304358.0,,805080.0,,,1084160.0,,,,,556322.0,596121.0,1084157.0,[],species,,
587618,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Nepenthaceae,Nepenthes,Nepenthes alata,Nepenthes alata,5268475.0,916750.0,99252.0,216628.0,587621.0,587622.0,587618.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
587622,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Nepenthaceae,Nepenthes,,Nepenthes,5268475.0,916750.0,99252.0,216628.0,587621.0,587622.0,,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],genus,,
